episode_id,episode_start,episode_end,duration_h,signal_time,phase_h,ordinal,risk_pct,entry_time,entry,atr_h1,risk_dist,sl,tp,exit_time,exit_price,exit_reason,gross_r,net_r_legacy,net_r_5bps,net_r_10bps,legacy_cost_r,cost5_r,cost10_r,mfe_r_48h,mae_r_48h,year,with_tp
2,2024-01-22 16:00:00,2024-01-26 12:00:00,92.0,2024-01-22 16:00:00,0,1,0.08333333333333333,2024-01-22 16:01:00,40744.9,310.405855473801,465.6087832107015,40279.2912167893,41443.31317481605,2024-01-22 18:49:00,40279.2912167893,SL,-0.9999999999999978,-1.0590624597121365,-1.0437544366313636,-1.0875088732627294,0.05906245971213874,0.043754436631365856,0.08750887326273171,0.29037252920294493,-4.724782004390331,2024,True
2,2024-01-22 16:00:00,2024-01-26 12:00:00,92.0,2024-01-23 00:00:00,0,2,0.08333333333333333,2024-01-23 00:01:00,39594.9,445.8131151303679,668.7196726955519,38926.18032730445,40597.97950904333,2024-01-23 09:29:00,38926.18032730445,SL,-0.9999999999999997,-1.0411233602402479,-1.0296050061159379,-1.0592100122318762,0.041123360240248125,0.029605006115938193,0.059210012231876386,1.444102872145727,-1.5700151242267841,2024,True
2,2024-01-22 16:00:00,2024-01-26 12:00:00,92.0,2024-01-23 08:00:00,0,3,0.08333333333333333,2024-01-23 08:01:00,39797.0,345.92692644988045,518.8903896748207,39278.10961032518,40575.33558451223,2024-01-23 09:09:00,39278.10961032518,SL,-1.0000000000000053,-1.0529977053867514,-1.0383481760232114,-1.0766963520464174,0.05299770538674605,0.03834817602320605,0.0766963520464121,1.4716017393934258,-2.4128409870620384,2024,True
2,2024-01-22 16:00:00,2024-01-26 12:00:00,92.0,2024-01-23 16:00:00,0,4,0.08333333333333333,2024-01-23 16:01:00,39208.0,386.81871666134276,580.2280749920142,38627.77192500798,40078.34211248802,2024-01-24 00:47:00,40078.34211248802,TP,1.4999999999999958,1.452604844223746,1.466213286042265,1.432426572084534,0.04739515577624969,0.03378671395773087,0.06757342791546174,2.3311522801074642,-0.4867051633168357,2024,True
2,2024-01-22 16:00:00,2024-01-26 12:00:00,92.0,2024-01-24 00:00:00,0,5,0.08333333333333333,2024-01-24 00:01:00,39882.0,384.26789761425874,576.4018464213881,39305.59815357861,40746.60276963208,2024-01-26 00:00:00,39953.3,TIME,0.12369842401212204,0.0759886531799591,0.08910276800615255,0.05450711200018306,0.047709770832162934,0.03459565600596949,0.06919131201193898,1.1773036540620254,-0.6743559244531488,2024,True
2,2024-01-22 16:00:00,2024-01-26 12:00:00,92.0,2024-01-24 08:00:00,0,6,0.08333333333333333,2024-01-24 08:01:00,39998.1,339.46680764451537,509.20021146677306,39488.89978853323,40761.90031720016,2024-01-26 08:00:00,39956.0,TIME,-0.0826786773688245,-0.1366849393080823,-0.1219540931083268,-0.1612295088478291,0.05400626193925778,0.03927541573950231,0.07855083147900462,1.1046735396666365,-0.9913585827977125,2024,True
2,2024-01-22 16:00:00,2024-01-26 12:00:00,92.0,2024-01-24 16:00:00,0,7,0.08333333333333333,2024-01-24 16:01:00,40027.9,337.5793471280691,506.3690206921037,39521.5309793079,40787.453531038154,2024-01-24 20:56:00,39521.5309793079,SL,-0.9999999999999966,-1.0543082196505846,-1.0395244360973017,-1.0790488721946068,0.054308219650588185,0.03952443609730507,0.07904887219461014,3.0795722808409924,-1.0557517900074314,2024,True
2,2024-01-22 16:00:00,2024-01-26 12:00:00,92.0,2024-01-25 00:00:00,0,8,0.08333333333333333,2024-01-25 00:01:00,40051.3,324.99589074482805,487.49383611724204,39563.806163882764,40782.54075417587,2024-01-25 17:16:00,39563.806163882764,SL,-0.9999999999999937,-1.0564109696627697,-1.0410787758046252,-1.082157551609257,0.05641096966277593,0.041078775804631595,0.08215755160926319,4.488261877169227,-1.05847492167245,2024,True
2,2024-01-22 16:00:00,2024-01-26 12:00:00,92.0,2024-01-25 08:00:00,0,9,0.08333333333333333,2024-01-25 08:01:00,40125.4,257.30034152212613,385.9505122831892,39739.44948771681,40704.32576842479,2024-01-25 13:47:00,39739.44948771681,SL,-1.0000000000000038,-1.0712526583714532,-1.0519825712403266,-1.1039651424806496,0.07125265837144949,0.0519825712403229,0.1039651424806458,5.477127073869352,-1.5289524983633542,2024,True
2,2024-01-22 16:00:00,2024-01-26 12:00:00,92.0,2024-01-25 16:00:00,0,10,0.08333333333333333,2024-01-25 16:01:00,39815.1,261.6172880566411,392.42593208496163,39422.67406791504,40403.73889812744,2024-01-26 09:45:00,40403.73889812744,TP,1.5000000000000018,1.429923081652908,1.4492705543330677,1.3985411086661337,0.07007691834709372,0.05072944566693402,0.10145889133386804,6.177471471164542,-0.7130007910369642,2024,True
2,2024-01-22 16:00:00,2024-01-26 12:00:00,92.0,2024-01-26 00:00:00,0,11,0.08333333333333333,2024-01-26 00:01:00,39959.5,241.52782808467163,362.2917421270074,39597.20825787299,40502.93761319051,2024-01-26 10:40:00,40502.93761319051,TP,1.4999999999999922,1.4240943228831249,1.4448517653681474,1.3897035307363028,0.07590567711686737,0.055148234631844754,0.11029646926368951,6.2927186433103435,-0.40409422290579977,2024,True
2,2024-01-22 16:00:00,2024-01-26 12:00:00,92.0,2024-01-26 08:00:00,0,12,0.08333333333333333,2024-01-26 08:01:00,39973.6,203.96169916086785,305.9425487413018,39667.657451258696,40432.51382311195,2024-01-26 10:34:00,40432.51382311195,TP,1.499999999999993,1.410113842899127,1.4346713947365897,1.3693427894731864,0.08988615710086598,0.0653286052634032,0.1306572105268064,9.356004948564324,-0.028436711519173544,2024,True
4,2024-03-24 16:00:00,2024-03-25 16:00:00,24.0,2024-03-24 16:00:00,0,1,0.08333333333333333,2024-03-24 16:01:00,65729.1,537.2194390415789,805.8291585623683,64923.27084143764,66937.84373784356,2024-03-24 17:04:00,64923.27084143764,SL,-0.9999999999999978,-1.0341263401898477,-1.0407835204904101,-1.0815670409808222,0.03412634018985005,0.040783520490412235,0.08156704098082447,7.3463462287233865,-1.357731956426005,2024,True
4,2024-03-24 16:00:00,2024-03-25 16:00:00,24.0,2024-03-25 00:00:00,0,2,0.08333333333333333,2024-03-25 00:01:00,67349.1,596.8763937153783,895.3145905730674,66453.78540942694,68692.07188585961,2024-03-25 02:16:00,66453.78540942694,SL,-0.9999999999999956,-1.0307154605649775,-1.037611975002487,-1.0752239500049783,0.030715460564981936,0.03761197500249137,0.07522395000498273,4.802669413940569,-1.0292471603865765,2024,True
4,2024-03-24 16:00:00,2024-03-25 16:00:00,24.0,2024-03-25 08:00:00,0,3,0.08333333333333333,2024-03-25 08:01:00,66906.0,585.9808880566903,878.9713320850356,66027.02866791496,68224.45699812756,2024-03-25 14:00:00,68224.45699812756,TP,1.5000000000000033,1.468713427848934,1.4619407382483771,1.4238814764967507,0.03128657215106935,0.038059261751626286,0.07611852350325257,5.396080425909887,-0.13857107229092136,2024,True
6,2024-04-22 16:00:00,2024-04-22 20:00:00,4.0,2024-04-22 16:00:00,0,1,0.08333333333333333,2024-04-22 16:01:00,65968.4,468.32139314497925,702.4820897174689,65265.91791028252,67022.12313457619,2024-04-22 22:53:00,67022.12313457619,TP,1.4999999999999918,1.4608530944738165,1.4530462050452109,1.4060924100904302,0.03914690552617536,0.04695379495478086,0.09390758990956172,1.7845294824586788,-2.104964698238378,2024,True
