impulse_dir,btc_z15,btc_z60,btc_z4h,btc_z24h,btc_vol_z,btc_range_z,btc_corr7d_lag,hour_sin,hour_cos,event_i,event_time,split,event_open,event_high,event_low,event_close,common_exit,raw_24h,cont_24h,rev_24h,tail_cont,tail_rev,p_cont,p_rev,router_conf,router_side,selected_top20,selected_rev,bucket,is_fresh_aug,signal_id,aligned_ret30d,eff30d,rv30d,oriented_pos30d,aligned_ret60d,eff60d,rv60d,oriented_pos60d,aligned_ret90d,eff90d,rv90d,oriented_pos90d,rv30_90_ratio,accept_rate_10,accept_rate_20,mean_cont_10,mean_cont_20,same_dir_accept_rate_10,same_dir_mean_cont_10,accept_ewm20,accept_streak_signed,known_impulses_30d,filled,signal_net_R,gross_R,cost_R,outcome,fill_time,stop_frac
1.0,7.350139958145649,6.3027183183423725,-1.3746384457817002,-4.682143772035969,2.4088651233387948,10.468852394215197,0.09477184794807175,-0.8660254037844384,-0.5000000000000004,50687,2022-06-13 16:00:00+00:00,DEV_2021_2024,23271.53,24138.58,23123.97,23845.56,22538.18,-0.05481984350847002,-0.05481984350847002,0.05481984350847002,0,1,0.3985169418288559,0.48899796874260903,0.48899796874260903,REV,True,True,2022,False,423,-0.23938530990741025,0.037027083633972564,0.003295831044342483,0.024787223186039334,-0.5708411488087353,0.04291001475791894,0.003699877628530856,0.01192039654495482,-0.5386920562495665,0.02892643577876232,0.003433532302420283,0.009491657626620544,0.959895161615129,0.4,0.4,-0.01460814171083893,-0.011578682565103127,0.3,-0.027861190385029343,-0.19913297290032858,-1.0,15.0,False,0.0,0.0,0.0,NO_FILL,,
-1.0,-3.754872175263604,-3.3339591411742875,-1.8117413520078254,-4.711239119629274,0.6297357372892854,3.4115008495142045,0.07322584364232694,-0.6087614290087209,0.7933533402912349,50709,2022-06-13 21:30:00+00:00,DEV_2021_2024,23214.98,23263.49,22862.09,22917.52,21488.22,-0.06236672308640845,0.06236672308640845,-0.06236672308640845,1,0,0.23570420193608335,0.4203315708866315,0.4203315708866315,REV,True,True,2022,False,424,0.22458944324125335,0.03430887727428048,0.003382490902914473,0.9116124094295336,0.529401776657696,0.039431864421354004,0.003743605650197029,0.9574936199450333,0.5204975662792762,0.02776727473436507,0.0034660152016186352,0.9661541455515157,0.9759019237234862,0.4,0.4,-0.01460814171083893,-0.011578682565103127,0.5,0.0030854019381153287,-0.19913297290032858,-1.0,15.0,False,0.0,0.0,0.0,NO_FILL,,
-1.0,-2.120852079594037,-8.585796051976004,-5.7595242744482515,-5.267464875554324,2.650664073893679,3.5237225060059765,0.0618900508513122,0.3826834323650898,0.9238795325112867,50725,2022-06-14 01:30:00+00:00,DEV_2021_2024,21171.2,21387.32,21000.99,21013.08,22264.16,0.059592109465015586,-0.059592109465015586,0.059592109465015586,0,1,0.24530141422385826,0.4345638326812758,0.4345638326812758,REV,True,True,2022,False,425,0.2952235802783601,0.0447965227519777,0.0034167994506861974,0.957852544057564,0.5777781618352874,0.04274827969633852,0.0037693792310168487,0.9790301578652586,0.5618111745770739,0.029837525044262087,0.003484529516134902,0.9831930085474186,0.9805626368968653,0.4,0.45,-0.00010810120367729103,0.000607222892605791,0.5,0.01513976681150495,0.04535909696603229,1.0,16.0,False,0.0,0.0,0.0,NO_FILL,,
-1.0,-2.59358448545648,-3.0315008357455984,-1.5449336376502711,-1.5127628308949317,1.3132175617224116,1.5811967248305894,0.052513827245200775,0.19509032201612816,-0.9807852804032304,50764,2022-06-14 11:15:00+00:00,DEV_2021_2024,22188.95,22195.82,21941.85,21978.91,20970.08,-0.04589991041411967,0.04589991041411967,-0.04589991041411967,1,0,0.22164091887498338,0.33289693517700797,0.33289693517700797,REV,True,True,2022,False,427,0.275882632989579,0.040384602780817354,0.0036262958093266984,0.8565550073573962,0.5813728329169743,0.04215512805070203,0.0038692992642015826,0.9251143244464527,0.5854285200382097,0.030868128825220616,0.003492713538386487,0.9393932966254922,1.0382459853841668,0.4,0.4,-0.007896661954992912,-0.006904278150712223,0.5,0.023378076113794565,0.06529744182922446,1.0,18.0,True,1.456979318423436,1.5,0.04302068157656396,TP,2022-06-14 11:30:00+00:00,0.011622317026989668
-1.0,-0.009576142546278138,-2.945164541715542,-2.410742602811317,-1.453934280079666,0.3028986403831928,1.120655065865657,-9.000975530486548e-05,-0.555570233019603,0.8314696123025448,50806,2022-06-14 21:45:00+00:00,DEV_2021_2024,21488.22,21569.5,21358.0,21484.73,22214.02,0.033944092411637206,-0.033944092411637206,0.033944092411637206,0,1,0.1500342643304364,0.3891742530266293,0.3891742530266293,REV,True,True,2022,False,429,0.345280648943622,0.04963060830964639,0.00372222677275973,0.9009893534146975,0.6081659581464183,0.04344471835634918,0.003926867819086381,0.9483113420695888,0.6289722456107412,0.032977006518453394,0.0035176091157073895,0.9581671776897466,1.058169526607902,0.4,0.4,-0.01769916958917357,-0.012877391555013395,0.5,0.023378076113794565,-0.3182096372292963,-2.0,19.0,False,0.0,0.0,0.0,NO_FILL,,
-1.0,-1.0847426108877611,-3.074368552685256,-1.8536261809803853,-0.4915951453923202,0.8533168504612697,1.733215568154326,-0.0024474837413914485,0.8314696123025451,0.5555702330196024,50830,2022-06-15 03:45:00+00:00,DEV_2021_2024,21546.28,21676.08,21406.68,21455.8,22211.62,0.03522683843063423,-0.03522683843063423,0.03522683843063423,0,1,0.17549713066692316,0.36348837353871083,0.36348837353871083,REV,True,True,2022,False,430,0.3272074848730683,0.04662666165526335,0.003765561236887054,0.9013364494070804,0.611453907524814,0.04333484788685879,0.003953210594743746,0.94849254405784,0.6260987495523093,0.032690086873794086,0.003535176671410821,0.9583138286356269,1.0651691801825256,0.5,0.45,-0.015167231597335929,-0.00913921548624998,0.5,0.023802441987662838,-0.2399217875977134,-1.0,21.0,True,-1.0395714550853747,-1.0,0.03957145508537469,SL,2022-06-15 04:00:00+00:00,0.012635370595325827
-1.0,-1.2510249530928736,-3.1990075081270004,-2.260835335276047,1.3636637889089729,0.7525943744436208,0.9147515677987957,-0.011410097596940642,0.6087614290087209,-0.793353340291235,50949,2022-06-16 09:30:00+00:00,DEV_2021_2024,21319.2,21336.11,21125.03,21206.85,20938.77,-0.01264119848067946,0.01264119848067946,-0.01264119848067946,0,0,0.1404224366957362,0.32628883013681903,0.32628883013681903,REV,True,True,2022,False,435,0.34280047708797684,0.04645474832733427,0.0041134242438495,0.8631994778382371,0.6159027362465378,0.041742521667979676,0.004161243256753603,0.9264830273114775,0.6242177789755357,0.031676551600415624,0.0036839631316168894,0.9401343817378737,1.1165758442441631,0.2,0.3,-0.03627695460702215,-0.02208680828100753,0.6,0.025281314503107187,-0.6460902194993523,-4.0,26.0,True,-1.0499841529277996,-1.0,0.049984152927799466,SL,2022-06-16 10:15:00+00:00,0.01000317041927737
-1.0,-0.2899419056761188,-2.7553031750479153,-1.7440737692088109,-0.5583694398066822,0.52501701887445,-0.33596040523627885,0.02507199514151086,-0.555570233019602,-0.8314696123025455,52024,2022-06-27 14:15:00+00:00,DEV_2021_2024,20711.85,20760.75,20666.61,20680.0,20839.99,0.007736460348162444,-0.007736460348162444,0.007736460348162444,0,0,0.15682447273080447,0.34036389393034966,0.34036389393034966,REV,True,True,2022,False,445,0.3139271613915825,0.03527564791067417,0.00489310415667156,0.754053596805847,0.618083018898521,0.0366847427998348,0.004619578858641675,0.8402527754176479,0.8101398132304773,0.03708308511339225,0.0040422153243414765,0.8804411474439109,1.2105006200946762,0.6,0.35,0.014653641307683462,-0.010815721370446429,0.3,-0.01639171778945945,0.11029317928287621,1.0,34.0,True,1.3904135861482891,1.5,0.1095864138517109,TP,2022-06-27 14:30:00+00:00,0.004562609382186602
-1.0,-0.9102656112323968,-2.944223472585217,-1.5631661505805967,-0.25258859392451927,0.6780584733805247,0.3749489682050647,0.037614861245602337,0.9807852804032304,-0.1950903220161282,52282,2022-06-30 06:45:00+00:00,DEV_2021_2024,19510.89,19523.68,19355.0,19420.34,19401.67,-0.0009608487600366589,0.0009608487600366589,-0.0009608487600366589,0,0,0.18489822513338322,0.3657064522409847,0.3657064522409847,REV,True,True,2022,False,446,0.4586538889134091,0.050735010097619625,0.004917160779645188,0.8389558097042702,0.6433454058562378,0.03801322589270196,0.004623851748244623,0.8937695548164274,0.8029485316583725,0.03661090104500569,0.004054735707057025,0.9202018234122267,1.2126957550123831,0.5,0.35,0.012615875424799273,-0.008222938914603772,0.3,-0.011206152877774133,-0.11176545657369891,-1.0,34.0,True,-1.0573156272231443,-1.0,0.057315627223144316,SL,2022-06-30 07:15:00+00:00,0.008723624327678956
-1.0,-1.0804079300461469,-2.6840242117531905,-2.8879820348200984,-2.1000077764652922,1.7811690396512398,0.8568391925953162,-0.04848208650865421,0.0,1.0,54751,2022-07-26 00:00:00+00:00,DEV_2021_2024,21310.9,21347.82,21166.0,21222.18,21255.92,0.001589846094981695,-0.001589846094981695,0.001589846094981695,0,0,0.22698633992887113,0.33010863430410153,0.33010863430410153,REV,True,True,2022,False,460,-0.008670977246874063,0.0011886114326280983,0.0038496527371768095,0.4629039736388507,0.3056834077865293,0.018813855649787697,0.004408575545574909,0.7266705014549637,0.5621261061648193,0.02328189773615108,0.00437994017829024,0.822466894323366,0.8789281543748312,0.5,0.55,0.0057003009710338785,0.010930529012633944,0.5,-0.0009479303548414308,0.17530698264209582,-1.0,14.0,True,-1.0581104113958861,-1.0,0.05811041139588614,SL,2022-07-26 00:15:00+00:00,0.008604310105355699
-1.0,-0.8151227608404312,-2.775096327478985,-1.5361452973591259,-3.3307647039235717,1.6676981300266687,1.553946928585245,0.01192178193606865,-0.25881904510252157,0.9659258262890681,57147,2022-08-19 23:00:00+00:00,DEV_2021_2024,20975.14,21049.99,20862.0,20922.76,21116.67,0.009396226595475232,-0.009396226595475232,0.009396226595475232,0,0,0.2510065648417681,0.34416075478361474,0.34416075478361474,REV,True,True,2022,False,471,0.0984275190723208,0.0166482948347425,0.003020427861909289,0.8718861130966384,-0.04636952005234318,0.0034495964668685842,0.003506037581404331,0.5964311529280276,0.3209777521207558,0.014626257913738403,0.003976534232156444,0.7522074846044529,0.7595628971289742,0.9,0.7,0.02145064183937493,0.012899115838020957,0.7,0.004427867448523326,0.8429636253432743,5.0,12.0,True,1.4446014016703022,1.5,0.05539859832969792,TP,2022-08-19 23:45:00+00:00,0.009025499111445234
-1.0,0.2966266831000561,-3.2518229541198,-1.6516420926110644,-2.617681299978298,0.8347423230275277,0.3655259422971407,-0.003084101572305385,0.9978589232386035,-0.06540312923014314,60056,2022-09-19 06:15:00+00:00,DEV_2021_2024,18413.16,18494.36,18400.52,18428.03,19353.85,0.050239770610314816,-0.050239770610314816,0.050239770610314816,0,1,0.193097757443569,0.42211931748161075,0.42211931748161075,REV,True,True,2022,False,496,0.12262910083006527,0.02243439839574002,0.0028667939513213284,0.9357753665265156,0.19736804635895788,0.017374310886545258,0.0029393610473971063,0.9588974039444523,0.10010163284621143,0.005301137904967635,0.0033029871509865625,0.9588974039444523,0.8679397830733466,0.7,0.55,0.016433607369082438,0.002745882252467291,0.7,0.00798875983929489,0.2694894091642027,1.0,23.0,True,-1.0979385656436487,-1.0,0.09793856564364861,SL,2022-09-19 06:30:00+00:00,0.005105241195988716
-1.0,-0.7443711446140822,-3.8921324656612795,-5.865757079012553,-0.563754720669836,0.037223297373601416,1.4027381978945577,-0.08744232204594102,-0.555570233019603,0.8314696123025448,60310,2022-09-21 21:45:00+00:00,DEV_2021_2024,18511.23,18567.9,18405.33,18466.87,19175.2,0.03835679787641344,-0.03835679787641344,0.03835679787641344,0,1,0.10340261522815132,0.4371363007412961,0.4371363007412961,REV,True,True,2022,False,501,0.11014866177585678,0.01904222424742166,0.003210902686655623,0.8480873503210384,0.16519348050421698,0.014336732129293317,0.003076554273467397,0.9005983871060192,0.09513551543712187,0.005053495198625738,0.0033478424958142037,0.9005983871060192,0.9590961016446274,0.4,0.55,-0.006813004910617504,-0.0011052250226564586,0.6,-0.002746311932652612,-0.3287601864508812,-2.0,27.0,True,-1.0565466722027435,-1.0,0.056546672202743536,SL,2022-09-21 22:00:00+00:00,0.00884225331965231
-1.0,-1.3878512102426426,-3.379712705847452,-1.9090109201589363,-1.916270323350221,1.2217065118431882,1.5112395623913946,-0.029762261034970018,0.6087614290087207,0.7933533402912352,60905,2022-09-28 02:30:00+00:00,DEV_2021_2024,18626.24,18646.32,18471.28,18538.31,19425.84,0.0478754535877326,-0.0478754535877326,0.0478754535877326,0,1,0.1951669153007011,0.3603779662154898,0.3603779662154898,REV,True,True,2022,False,507,0.03439558814946012,0.00558450580385661,0.003358150237059473,0.8223525685744976,0.23266448713218285,0.02020441572879071,0.0030583696532663724,0.8828355449420915,0.056102290436827844,0.002959387580998316,0.003370083491548706,0.8828355449420915,0.9964590626555222,0.2,0.45,-0.02178260945303596,-0.0044289169113203965,0.4,-0.010917974829187271,-0.5079560166053761,-1.0,30.0,False,0.0,0.0,0.0,NO_FILL,,
-1.0,-0.42195408179304844,-2.8973978138931953,-1.8939443463412229,-1.1586932857827688,1.012139616857377,0.1248513734049923,0.018527726138137537,-0.0654031292301428,0.9978589232386035,64734,2022-11-06 23:45:00+00:00,DEV_2021_2024,20922.66,20952.48,20889.44,20905.58,20591.13,-0.015041438697228293,0.015041438697228293,-0.015041438697228293,0,0,0.1986050278814412,0.3369163916961067,0.3369163916961067,REV,True,True,2022,False,529,-0.07817269942561031,0.02191839991180176,0.0019850386444671517,0.10375761627641955,-0.08909886386463464,0.009066633846147601,0.0027854235642034452,0.3551835857753656,0.11911794463313498,0.00787979293922905,0.0027535324547069326,0.5747218905514765,0.7209062094306877,0.4,0.4,0.002371897193457795,-0.003311275342322889,0.1,-0.025188865723696663,-0.030619309816696638,-1.0,17.0,True,1.3344379758883271,1.5,0.16556202411167287,TP,2022-11-07 00:45:00+00:00,0.0030200162306710274
-1.0,-0.20058008372523847,-10.736652400129728,-4.106118206774827,-5.046195523379272,2.9603721675631554,5.895905806306378,0.19966299070140672,-0.9914448613738105,0.13052619222005127,64905,2022-11-08 18:30:00+00:00,DEV_2021_2024,18754.26,19012.5,18650.0,18745.22,16521.99,-0.11861848885816162,0.11861848885816162,-0.11861848885816162,1,0,0.21282751274939413,0.38799628471117853,0.38799628471117853,REV,True,True,2022,False,533,-0.013463418646398072,0.003494841752902441,0.0022672225876889077,0.5209426709008861,0.07232533240077066,0.007319968956330947,0.002847015273875623,0.648957205404642,0.1912123860706338,0.012554922957155821,0.002792059163774125,0.7684754718898458,0.8120252669088226,0.5,0.45,0.004559390811954745,-0.0009125875099979308,0.2,-0.01984904206633249,0.1801700274329378,1.0,18.0,True,-1.025605475862069,-1.0,0.025605475862068964,SL,2022-11-08 19:00:00+00:00,0.019527073142221196
-1.0,-2.6309167549616834,-3.699196169428079,-2.7632189039421022,-5.444708158698158,1.773913542887876,2.394228389165999,0.02106859475339736,0.7071067811865475,0.7071067811865476,64939,2022-11-09 03:00:00+00:00,DEV_2021_2024,18127.94,18201.39,18000.0,18004.1,16357.63,-0.09146688261339975,0.09146688261339975,-0.09146688261339975,1,0,0.3004202925774039,0.43113853535214525,0.43113853535214525,REV,True,True,2022,False,534,0.05879672495230648,0.014364078692749459,0.0025892574229449293,0.7217802319058285,0.14558044145747975,0.014418247998206193,0.002978077913034331,0.7869045146009443,0.2817472324162117,0.018291247570001994,0.002875071153015169,0.8508059553806395,0.9005889889818905,0.6,0.5,0.015538752508038368,0.0048705977571716795,0.3,-0.008172008461737735,0.3488014972326454,2.0,19.0,False,0.0,0.0,0.0,NO_FILL,,
-1.0,-3.1427683944692397,-3.543802082065244,-3.266265669042042,-4.103817617448288,1.885288412796574,2.8450189818566702,0.011558779098907568,0.6087614290087209,-0.793353340291235,64965,2022-11-09 09:30:00+00:00,DEV_2021_2024,17990.32,18018.36,17788.64,17841.39,16738.96,-0.061726955669729855,0.061726955669729855,-0.061726955669729855,1,0,0.267944663122935,0.4053573953069185,0.4053573953069185,REV,True,True,2022,False,535,0.05559745884818221,0.013410006952408765,0.002619366413797229,0.7630568730266916,0.16107591526057288,0.01590171383937294,0.0029894304823663035,0.8185193273640536,0.2978003400633674,0.019291160994486568,0.002882848777263005,0.8729403604206112,0.9086034739165444,0.6,0.5,0.025395343834501517,0.009929872175506487,0.4,0.0025333963974172756,0.47904119778611626,3.0,20.0,True,-1.038582905275988,-1.0,0.03858290527598796,SL,2022-11-09 09:45:00+00:00,0.012959107055921333
1.0,0.35679044304322416,4.312765647077704,-1.2637267814405893,-2.3900547037960114,0.698780380091706,1.8496680850751812,-0.015544621924195465,-0.923879532511287,0.38268343236508917,65005,2022-11-09 19:30:00+00:00,DEV_2021_2024,16916.11,16996.86,16820.0,16934.42,17329.6,0.023335904034504917,0.023335904034504917,-0.023335904034504917,1,0,0.280239700084956,0.36251991503913117,0.36251991503913117,REV,True,True,2022,False,537,-0.15300583534952814,0.03486659877106641,0.0028373720830380603,0.015967073616028737,-0.25995398770568046,0.025068435946198328,0.0030866953537992963,0.012655977928327266,-0.3812256070182025,0.024374028661457516,0.0029453635431338763,0.009174678070968946,0.9633350998902795,0.8,0.55,0.04708428839136575,0.021338292190375592,0.6,0.010354619201557013,0.6703187468121505,5.0,22.0,False,0.0,0.0,0.0,NO_FILL,,
1.0,4.139883928912534,3.460445739711103,-3.128412122116303,-4.348658654305715,2.3251370756413157,8.146726277125525,0.0132974912394997,0.0,1.0,65023,2022-11-10 00:00:00+00:00,DEV_2021_2024,15922.68,16342.64,15754.26,16116.48,17596.02,0.09155503612251503,0.09155503612251503,-0.09155503612251503,1,0,0.3532890397222225,0.4735067705914075,0.4735067705914075,REV,True,True,2022,False,538,-0.19410250496056264,0.04323611022202729,0.0029285628331850865,0.03368942665863413,-0.31879573661675653,0.030503442385471972,0.0031270189921270945,0.027530162252114885,-0.41582771229161924,0.02644285284846451,0.0029736694482602596,0.02062905525328062,0.984831328478166,0.8,0.55,0.04708428839136575,0.021338292190375592,0.6,0.010354619201557013,0.6703187468121505,5.0,22.0,True,-1.0139456388728374,-1.0,0.0139456388728373,SL,2022-11-10 01:00:00+00:00,0.03585350262969149
1.0,3.9953619765819366,3.242925774069902,1.8880366276532452,-2.6220185961696907,1.9084813871442103,3.3554248594349607,0.012401223427645755,0.9659258262890683,0.25881904510252074,65043,2022-11-10 05:00:00+00:00,DEV_2021_2024,16498.26,16785.0,16493.06,16696.68,17157.31,0.027588119314738035,0.027588119314738035,-0.027588119314738035,1,0,0.3290533297692383,0.34927708618153497,0.34927708618153497,REV,True,True,2022,False,539,-0.15305957758011604,0.033512469037437556,0.0029716208931725926,0.13268054270998617,-0.2780801326903328,0.02641723987731529,0.003147479605266042,0.10842324226875609,-0.3829131679984526,0.02424169907482203,0.0029870387649279084,0.08124431069526943,0.9948384092177365,0.9,0.6,0.05860070591950352,0.02731539358806037,0.6,0.010354619201557013,0.7409204727360157,5.0,23.0,False,0.0,0.0,0.0,NO_FILL,,
-1.0,-1.8046490108806106,-2.7848454482553664,-1.4512272882416155,-2.1678483168894713,0.6663173426983943,1.418129258839011,0.017588622397220373,0.32143946530316175,-0.9469301294951056,65066,2022-11-10 10:45:00+00:00,DEV_2021_2024,16494.63,16507.13,16350.57,16403.74,17336.64,0.05687117693891741,-0.05687117693891741,0.05687117693891741,0,1,0.18725987570228605,0.3895585673552722,0.3895585673552722,REV,True,True,2022,False,540,0.13281059564641434,0.02859606044295477,0.0030098751964063686,0.8122847954655377,0.2578207230907085,0.024353758323317803,0.0031635286692637448,0.8466037997503815,0.36230499863937166,0.02283799813905805,0.0029994433316436024,0.8850563007361285,1.0034779336061168,0.9,0.65,0.06070866235957102,0.030887575592782053,0.7,0.05142053198400709,0.7974018534751076,5.0,24.0,True,1.4478619698518145,1.5,0.05213803014818557,TP,2022-11-10 11:15:00+00:00,0.009589928859585047
1.0,7.691774796832593,4.65292471212866,1.5196948863719768,-0.5606632048157502,1.6262649800957265,7.488336902250008,0.01756528247927099,0.9914448613738104,-0.1305261922200516,65433,2022-11-14 06:30:00+00:00,DEV_2021_2024,15962.21,16600.0,15944.61,16391.57,16716.25,0.019614911431581117,0.019614911431581117,-0.019614911431581117,0,0,0.24750885346760831,0.4024819808807298,0.4024819808807298,REV,True,True,2022,False,545,-0.1889741448708844,0.03602344375467447,0.0034580642898779453,0.047893562319160185,-0.23584746573387508,0.021795296164978238,0.003293964162723049,0.047893562319160185,-0.4093545607932563,0.025082719901041394,0.003159870455246519,0.031857911592094036,1.0943690062155293,0.6,0.75,0.0009273126643427832,0.02976400929192315,0.6,0.004687567706141316,0.2887924724035314,2.0,30.0,True,-0.00815488869222995,0.004600314316665528,0.012755203008895478,TIME_EXIT,2022-11-14 06:45:00+00:00,0.03919968969927801
-1.0,-5.77638157186669,-4.695597845610307,-2.6636033534877095,-0.1269639547082895,0.15570125894451947,4.5317718452998355,-0.00486223433399234,-0.32143946530316186,0.9469301294951056,72026,2023-01-21 22:45:00+00:00,DEV_2021_2024,23034.21,23087.17,22737.36,22759.71,22676.48,-0.0035443821148000154,0.0035443821148000154,-0.0035443821148000154,0,0,0.12354583027373386,0.3437563569705218,0.3437563569705218,REV,True,True,2023,False,585,-0.3231835133914361,0.10361318792717529,0.002093227247834108,0.023748366198783843,-0.3626099337767046,0.05972704295978225,0.0018930700697525485,0.022661061501817237,-0.17198482958567385,0.014385492047112475,0.0026316878277556914,0.021170749005800515,0.7953934451333524,0.2,0.4,-0.004227488072123619,0.0025248803917333196,0.1,-0.026912020728656116,-0.3174083770096192,1.0,25.0,False,0.0,0.0,0.0,NO_FILL,,
1.0,7.040493715449124,3.64451426913315,1.0518063031091363,-0.5807178153621257,1.0058784512890124,5.461485498142738,0.03846253511362104,-0.6593458151000688,-0.7518398074789775,77850,2023-03-23 14:45:00+00:00,DEV_2021_2024,27409.99,28099.99,27400.01,28045.3,28001.0,-0.001579943313160026,-0.001579943313160026,0.001579943313160026,0,0,0.19371788866794268,0.37507709736938344,0.37507709736938344,REV,True,True,2023,False,637,0.1078929395396294,0.018845182799936737,0.003249913024116416,0.839139775253891,0.1783705866785281,0.017739552429765982,0.0028657353303477378,0.839139775253891,0.48554946961424317,0.036637706946361995,0.002642838202873942,0.8804113266401012,1.2297056325969231,0.5,0.45,0.03164904961465879,0.025986312897597084,0.5,0.04529182689190925,-0.2242221194238715,-2.0,22.0,True,0.5430045929883698,0.5632875225006415,0.02028292951227169,TIME_EXIT,2023-03-23 15:00:00+00:00,0.024651271390431412
-1.0,-2.3385190434095104,-2.765877806429916,-1.3062944150086833,-1.089111492603887,0.07421109535053297,2.5373134911828292,0.06298755497979196,-0.6593458151000687,0.7518398074789775,77967,2023-03-24 21:15:00+00:00,DEV_2021_2024,27400.57,27445.28,27062.95,27191.97,27400.01,0.007650417512810703,-0.007650417512810703,0.007650417512810703,0,0,0.16402628381884812,0.36319354648986635,0.36319354648986635,REV,True,True,2023,False,638,-0.15071593340018796,0.026259263198405155,0.0032847495223579095,0.1251663275730337,-0.1890128877456941,0.01872915336564029,0.002883639025969192,0.1251663275730337,-0.49703793407610214,0.036937360576734704,0.002672408027532624,0.09305268028448221,1.2291347311176306,0.4,0.45,0.008235901934484969,0.025622654996234062,0.6,0.008743292077147701,-0.1835021564312778,-1.0,24.0,True,1.4646891363481807,1.5,0.035310863651819284,TP,2023-03-24 21:30:00+00:00,0.014159948194137104
-1.0,-4.922120767704957,-4.043170654673603,-2.5414281711264013,-0.9928382681509581,0.5805124402970637,3.51907895542887,0.11763830721941881,-0.6593458151000688,-0.7518398074789775,78229,2023-03-27 14:45:00+00:00,DEV_2021_2024,27393.88,27416.34,26938.88,26960.38,26943.01,-0.0006442787527476401,0.0006442787527476401,-0.0006442787527476401,0,0,0.1836351883368382,0.34920415522282433,0.34920415522282433,REV,True,True,2023,False,639,-0.19003628849535129,0.0335250821509206,0.0032493486940600395,0.12609346965755808,-0.18179874525747802,0.01819880840631837,0.002849216423905013,0.12609346965755808,-0.4982070534004899,0.03634743617640223,0.0026904844004266705,0.09374194757898835,1.2077188381187944,0.4,0.45,0.008176619506790406,0.025782591867096073,0.5,0.007964421652237586,-0.34680172514502217,-2.0,22.0,True,0.4356368596322149,0.46361998910902974,0.027983129476814868,TIME_EXIT,2023-03-27 15:00:00+00:00,0.017867908605943086
-1.0,-0.9631776222718043,-3.152760685881799,-1.837162606563366,-0.9009107185678008,0.5813303737264506,0.27620981510058873,0.057715168645192404,0.19509032201612825,0.9807852804032304,80189,2023-04-17 00:45:00+00:00,DEV_2021_2024,29910.99,29911.0,29790.01,29842.86,29364.16,-0.016040687789307118,0.016040687789307118,-0.016040687789307118,0,0,0.19287624033709166,0.36073810585590266,0.36073810585590266,REV,True,True,2023,False,643,-0.09170979675618016,0.020750049868326008,0.002398431164963516,0.15480224227825412,-0.2222542319312077,0.022213547311739634,0.00284253259496764,0.06072443150806339,-0.3590411219514252,0.025181544618889384,0.002692488069259091,0.06072443150806339,0.8907861811337598,0.5,0.5,0.0016425296526557443,0.023671617936691952,0.5,0.006196276563642855,0.13167183178444103,1.0,8.0,True,1.3769222043144078,1.5,0.12307779568559223,TP,2023-04-17 01:00:00+00:00,0.0040624711973008725
-1.0,-2.4296493121888747,-2.952039428388772,-2.313878300569271,-3.945355515065936,1.9404283777830338,2.2948558951683284,-0.003144757105851875,-0.7933533402912357,0.6087614290087199,91980,2023-08-17 20:30:00+00:00,DEV_2021_2024,27817.56,27850.0,27720.0,27734.52,26208.0,-0.05504009264991516,0.05504009264991516,-0.05504009264991516,1,0,0.260799945133691,0.331444438277589,0.331444438277589,REV,True,True,2023,False,725,0.06272183823866855,0.028388960015547592,0.0012206044638973608,0.9160245229000608,-0.047223836127779154,0.008058532258192775,0.0016800479223452673,0.6985860661277674,-0.04028139392288431,0.004389989245500264,0.0017263299470150018,0.5533822563604693,0.7070516653018206,0.4,0.35,-0.002748541338595445,-0.007695309900824993,0.5,-0.002778984543309193,0.09358717754882559,1.0,14.0,True,-1.1064212307692307,-1.0,0.10642123076923078,SL,2023-08-17 20:45:00+00:00,0.004698310632060115
-1.0,-2.3664781424715398,-1.9956014212378617,-6.119239306057485,-5.966989190658045,1.4985753483555948,1.8545016576995512,-0.36807184010714555,0.25881904510252074,0.9659258262890683,91998,2023-08-18 01:00:00+00:00,DEV_2021_2024,26737.3,26759.96,26590.16,26590.17,26058.97,-0.019977307403450162,0.019977307403450162,-0.019977307403450162,0,0,0.15929561067514839,0.47478948542612676,0.47478948542612676,REV,True,True,2023,False,726,0.10935512234399163,0.045574201049404864,0.0023148914813821376,0.6922532019666914,-0.015128353395480632,0.002502866826233409,0.0021800866636258283,0.7565424362025852,0.004218536715623324,0.00045024612898390007,0.0020666630313665993,0.7170097941235261,1.1201107516068525,0.6,0.45,0.009051386173243137,-4.206917933919918e-05,0.6,0.006361488281418426,0.4282936491465797,3.0,16.0,False,0.0,0.0,0.0,NO_FILL,,
